ISIN,Fund_Name,NAV,Date
INF666M01AI7,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1014.12,2025-04-28
INF666M01AG1,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1013.7964,2025-04-28
INF666M01AO5,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1015.6456,2025-04-28
INF666M01AP2,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1020.1276,2025-04-28
INF666M01AN7,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1013.7953,2025-04-28
INF179K01CV4,HDFC Short Term  Debt Fund - Fortnightly IDCW Option,10.2029,2025-04-28
INF179K01CU6,HDFC Short Term  Debt Fund - Growth Option,31.702,2025-04-28
INF179K01YM7,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,32.6993,2025-04-28
INF179KA1Q53,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,19.3741,2025-04-28
INF179KA1Q79,HDFC Short Term  Debt Fund - Normal IDCW Option,18.8386,2025-04-28
INF917K01CH6,HSBC Short Duration Fund -  Regular Plan - Monthly IDCW,11.0488,2025-04-28
INF917K01CM6,HSBC Short Duration Fund - Bonus,26.1924,2025-04-28
INF917K01VR5,HSBC Short Duration Fund - Direct Annual IDCW,12.3005,2025-04-28
INF917K01IQ4,HSBC Short Duration Fund - Direct Growth,27.7488,2025-04-28
INF917K01IP6,HSBC Short Duration Fund - Direct Plan -  Monthly IDCW,11.7183,2025-04-28
INF917K01IS0,HSBC Short Duration Fund - Direct Quarterly IDCW,11.4768,2025-04-28
INF917K01VT1,HSBC Short Duration Fund - Regular Annual IDCW,11.7574,2025-04-28
INF917K01CL8,HSBC Short Duration Fund - Regular Growth,26.1929,2025-04-28
INF917K01CJ2,HSBC Short Duration Fund - Regular Quarterly IDCW,10.6266,2025-04-28
INF109K013N3,ICICI Prudential Short Term Fund - Direct Plan - Growth Option,64.863,2025-04-28
INF109K014N1,ICICI Prudential Short Term Fund - Direct Plan - Monthly IDCW,12.8398,2025-04-28
INF109K01654,ICICI Prudential Short Term Fund - Growth Option,59.5381,2025-04-28
INF109K01WL0,ICICI Prudential Short Term Fund - Monthly IDCW,12.214,2025-04-28
INF205K01UH8,Invesco India Short Duration Fund - Direct Plan - Growth,3892.8752,2025-04-28
INF205K01UI6,Invesco India Short Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),2561.6662,2025-04-28
INF205K01UF2,Invesco India Short Duration Fund - Direct Plan -Discretionary IDCW (Payout / Reinvestment),2746.4355,2025-04-28
INF205K01UN6,Invesco India Short Duration Fund - Growth,3530.7731,2025-04-28
INF205K01UO4,Invesco India Short Duration Fund - Monthly IDCW (Payout / Reinvestment),1062.5537,2025-04-28
INF205K01UR7,Invesco India Short Duration Fund - Plan B - Growth,3513.8678,2025-04-28
INF205K01US5,Invesco India Short Duration Fund - Plan B - Monthly IDCW (Payout / Reinvestment),2301.1511,2025-04-28
INF205K01UL0,Invesco India Short Duration Fund- Discretionary IDCW (Payout / Reinvestment),2633.7928,2025-04-28
INF192K01MP8,JM Short Duration Fund (Direct) - Growth,12.1808,2025-04-28
INF192K01MQ6,JM Short Duration Fund (Direct) - IDCW,12.181,2025-04-28
INF192K01MM5,JM Short Duration Fund (Regular) - Growth,11.919,2025-04-28
INF192K01MN3,JM Short Duration Fund (Regular) - IDCW,11.9187,2025-04-28
INF174K01Z14,Kotak Bond Short Term Plan - Direct - Standard Income Distribution cum capital withdrawal option,16.0819,2025-04-28
INF174K01Y98,Kotak Bond Short Term Plan - Regular Plan - Normal Dividend,12.2431,2025-04-28
INF174K01ES7,Kotak Bond Short Term Plan-(Growth),51.704,2025-04-28
INF174K01JI7,Kotak Bond Short Term Plan-(Growth) - Direct,56.8358,2025-04-28
INF767K01PW6,LIC MF Short Duration Fund-Direct Plan-Growth,15.4,2025-04-28
INF767K01PX4,LIC MF Short Duration Fund-Direct Plan-IDCW,15.4,2025-04-28
INF397L01BH1,LIC MF Short Duration Fund-Direct Plan-Monthly IDCW,15.3985,2025-04-28
INF397L01BK5,LIC MF Short Duration Fund-Direct Plan-Weekly IDCW,15.3979,2025-04-28
INF767K01PT2,LIC MF Short Duration Fund-Regular Plan-Growth,14.4417,2025-04-28
INF767K01PU0,LIC MF Short Duration Fund-Regular Plan-IDCW,14.4417,2025-04-28
INF397L01406,LIC MF Short Duration Fund-Regular Plan-Monthly IDCW,14.442,2025-04-28
INF397L01430,LIC MF Short Duration Fund-Regular Plan-Weekly IDCW,12.7503,2025-04-28
INF174V01AO1,Mahindra Manulife Short Duration Fund - Direct Plan - IDCW,11.7121,2025-04-28
INF174V01AM5,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,13.146,2025-04-28
INF174V01AJ1,Mahindra Manulife Short Duration Fund - Regular Plan - Growth,12.6261,2025-04-28
INF174V01AL7,Mahindra Manulife Short Duration Fund - Regular Plan - IDCW,11.2078,2025-04-28
INF769K01DX6,Mirae Asset Short Duration Fund - Direct Plan - Growth,16.525,2025-04-28
INF769K01DY4,Mirae Asset Short Duration Fund - Direct Plan - IDCW,16.4889,2025-04-28
INF769K01DU2,Mirae Asset Short Duration Fund - Regular Plan - Growth,15.6031,2025-04-28
INF769K01DV0,Mirae Asset Short Duration Fund - Regular Plan - IDCW,15.6065,2025-04-28
INF204KA1ES0,NIPPON INDIA SHORT TERM FUND - Direct Plan - IDCW Option,23.0554,2025-04-28
INF204K01B40,NIPPON INDIA SHORT TERM FUND - Direct Plan - MONTHLY IDCW Option,11.7078,2025-04-28
INF204K01B65,NIPPON INDIA SHORT TERM FUND - Direct Plan - QUARTERLY IDCW OPTION,15.501,2025-04-28
INF204K01B32,Nippon India Short Term Fund - Direct Plan Growth Plan - Growth Option,56.7301,2025-04-28
INF204KA1EQ4,NIPPON INDIA SHORT TERM FUND - IDCW Option,21.2588,2025-04-28
INF204K01FM2,NIPPON INDIA SHORT TERM FUND - MONTHLY IDCW Option,11.4839,2025-04-28
INF204K01FO8,NIPPON INDIA SHORT TERM FUND - QUARTERLY IDCW OPTION,15.1401,2025-04-28
INF204K01FL4,Nippon India Short Term Fund-Growth Plan,52.2658,2025-04-28
INF200K01IA9,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),14.9499,2025-04-28
INF200K01IC5,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),16.4822,2025-04-28
INF200K01IE1,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),14.9274,2025-04-28
INF200K01IG6,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,35.9855,2025-04-28
INF200K01VF1,SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),18.816,2025-04-28
INF200K01VE4,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,33.7584,2025-04-28
INF200K01VC8,SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),22.7381,2025-04-28
INF200K01VH7,SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),14.7871,2025-04-28
INF200K01HV7,SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),17.584,2025-04-28
INF200K01HZ8,SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,31.8056,2025-04-28
INF200K01HT1,SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),14.4066,2025-04-28
INF200K01HX3,SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),14.4209,2025-04-28
INF173K01GQ8,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan - Monthly,13.0684,2025-04-28
INF903JA1KR6,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Annual IDCW,15.1555,2025-04-28
INF903JA1KN5,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Halfyearly IDCW,14.6268,2025-04-28
INF903JA1KM7,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Quarterly IDCW,15.1769,2025-04-28
INF903JA1KF1,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Halfyearly IDCW,14.2973,2025-04-28
INF903JA1KJ3,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Plan Annual IDCW,14.813,2025-04-28
INF903JA1KE4,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Quarterly IDCW,14.8347,2025-04-28
INF173K01GP0,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option,47.4299,2025-04-28
INF173K01BA3,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan,43.8717,2025-04-28
INF173K01BB1,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option - Monthly,13.0149,2025-04-28
INF277K01QR4,Tata Short Term Bond Fund - Direct Plan - Growth Option,52.5134,2025-04-28
INF277K01972,Tata Short Term Bond Fund -Regular Plan- Growth Option,47.5326,2025-04-28
INF277K01QP8,Tata Short Term Bond Fund Direct Plan - Monthly Payout of IDCW Option,23.8503,2025-04-28
INF277K01P38,Tata Short Term Bond Fund- Direct Plan - Periodic Payout of IDCW Option,27.8646,2025-04-28
INF277K01EI9,Tata Short Term Bond Fund- Regular Plan - Monthly Payout of IDCW Option,21.466,2025-04-28
INF277K01P12,Tata Short Term Bond Fund- Regular Plan - Periodic Payout of IDCW Option,25.185,2025-04-28
INF0GCD01370,TRUSTMF Short Duration Fund-Direct Plan-Growth,1260.9164,2025-04-28
INF0GCD01396,TRUSTMF Short Duration Fund-Direct Plan-Monthly Income Distribution Cum Capital Withdrawal,1123.4006,2025-04-28
INF0GCD01412,TRUSTMF Short Duration Fund-Direct Plan-Quarterly Income Distribution Cum Capital Withdrawal,1138.9468,2025-04-28
INF0GCD01313,TRUSTMF Short Duration Fund-Regular Plan-Growth,1237.6187,2025-04-28
INF0GCD01339,TRUSTMF Short Duration Fund-Regular Plan-Monthly Income Distribution Cum Capital Withdrawal,1110.5784,2025-04-28
INF0GCD01354,TRUSTMF Short Duration Fund-Regular Plan-Quarterly Income Distribution Cum Capital Withdrawal,1116.692,2025-04-28
INF582M01KO3,Union Short Duration Fund - Direct Plan - Growth Option,10.2818,2025-04-28
INF582M01KP0,Union Short Duration Fund - Direct Plan - IDCW Option,10.2818,2025-04-28
INF582M01KK1,Union Short Duration Fund - Regular Plan - Growth Option,10.2705,2025-04-28
INF582M01KL9,Union Short Duration Fund - Regular Plan - IDCW Option,10.2705,2025-04-28
INF789FA1R33,UTI Short Duration Fund - Direct Plan - Annual IDCW,13.0694,2025-04-28
INF789FB1T70,UTI Short Duration Fund - Direct Plan - Flexi IDCW,18.4476,2025-04-28
INF789F01XY0,UTI Short Duration Fund - Direct Plan - Growth Option,33.3991,2025-04-28
INF789FA1R17,UTI Short Duration Fund - Direct Plan - Half Yearly Dividend Option,13.6724,2025-04-28
INF789F01XZ7,UTI Short Duration Fund - Direct Plan - Monthly IDCW,10.7882,2025-04-28
INF789FA1R66,UTI Short Duration Fund - Direct Plan - Quarterly IDCW,18.8849,2025-04-28
INF789F01AH3,UTI Short Duration Fund - Discontinued Regular Option - Dividend Sub Option,23.3768,2025-04-28
INF789F01AJ9,UTI Short Duration Fund - Discontinued Regular Option -Growth Sub Option,44.22,2025-04-28
INF789FA1Q91,UTI Short Duration Fund - Regular Plan - Annual IDCW,13.8921,2025-04-28
INF789FB1T54,UTI Short Duration Fund - Regular Plan - Flexi IDCW,17.9374,2025-04-28
INF789F01QA4,UTI Short Duration Fund - Regular Plan - Growth Option,31.4137,2025-04-28
INF789FA1Q75,UTI Short Duration Fund - Regular Plan - Half-Yearly IDCW,13.4563,2025-04-28
INF789F01QB2,UTI Short Duration Fund - Regular Plan - Monthly IDCW,12.0832,2025-04-28
INF789FC1GD5,UTI Short Duration Fund - Regular Plan - Quarterly IDCW,16.2557,2025-04-28
INF209K01JT8,Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan,311.1832,2025-04-28
INF209K01UR9,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,551.2684,2025-04-28
INF209K01LZ1,Aditya Birla Sun Life Savings Fund - Growth - Regular Plan,541.7858,2025-04-28
INF209K01UQ1,Aditya Birla Sun Life Savings Fund-DIRECT - DAILY IDCW,100.471,2025-04-28
INF209K01US7,Aditya Birla Sun Life Savings Fund-DIRECT - WEEKLY IDCW,100.5081,2025-04-28
INF209K01LY4,Aditya Birla Sun Life Savings Fund-Regular - DAILY IDCW,100.4698,2025-04-28
INF209K01MA2,Aditya Birla Sun Life Savings Fund-Regular - weekly IDCW,100.504,2025-04-28
INF209K01MB0,Aditya Birla Sun Life Savings Fund-Retail - Daily IDCW,100.4734,2025-04-28
INF209K01MC8,Aditya Birla Sun Life Savings Fund-Retail Growth,524.2784,2025-04-28
INF209K01MD6,Aditya Birla Sun Life Savings Fund-Weekly - retail IDCW,100.522,2025-04-28
INF846K01F99,Axis Ultra Short Duration Fund - Direct Plan - Monthly IDCW,10.0606,2025-04-28
INF846K01G15,Axis Ultra Short Duration Fund - Direct Plan - Regular IDCW,15.437,2025-04-28
INF846K01F73,Axis Ultra Short Duration Fund - Direct Plan - Weekly IDCW,10.05,2025-04-28
INF846K01F40,Axis Ultra Short Duration Fund - Direct Plan Growth,15.4356,2025-04-28
INF846K01G72,Axis Ultra Short Duration Fund - Regular Plan - Monthly IDCW,10.066,2025-04-28
INF846K01G98,Axis Ultra Short Duration Fund - Regular Plan - Regular IDCW,14.5702,2025-04-28
INF846K01G56,Axis Ultra Short Duration Fund - Regular Plan - Weekly IDCW,10.0671,2025-04-28
INF846K01G23,Axis Ultra Short Duration Fund - Regular Plan Growth,14.5703,2025-04-28
INF194KA11S2,BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN -MONTHLY IDCW,10.132,2025-04-28
INF194KA16R3,BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN GROWTH,15.2251,2025-04-28
INF194KA17S9,BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN PERIODIC IDCW,12.9293,2025-04-28
INF194KA14S6,BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN QUARTERLY IDCW,10.477,2025-04-28
INF194KA10T2,BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN- WEEKLY IDCW,10.0737,2025-04-28
INF194KA18R9,BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN-DAILY IDCW,10.0367,2025-04-28
INF194KA12Q4,BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN DAILY IDCW,10.0519,2025-04-28
INF194KA10Q8,BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN GROWTH,15.0465,2025-04-28
INF194KA15Q7,BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN MONTHLY IDCW,10.136,2025-04-28
INF194KA11R4,BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN PERIODIC IDCW,12.661,2025-04-28
INF194KA18Q1,BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN QUARTERLY IDCW,10.4626,2025-04-28
INF194KA14R8,BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN WEEKLY IDCW,10.0753,2025-04-28
INF761K01892,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Growth,3234.0273,2025-04-28
INF761K01CS5,BANK OF INDIA Ultra Short Duration Fund- Direct Plan-Bonus,3218.6072,2025-04-28
INF761K01298,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Growth,3128.2074,2025-04-28
INF251K01SN4,Baroda BNP Paribas Ultra Short Duratio Fund- Regular Plan- Weekly IDCW,1003.6435,2025-04-28
INF955L01GX2,Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Growth,1524.4006,2025-04-28
INF955L01HA8,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Growth,1543.7272,2025-04-28
INF251K01SM6,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Weekly IDCW,1003.6719,2025-04-28
INF760K01GM1,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,3993.4918,2025-04-28
INF760K01GN9,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),2285.5881,2025-04-28
INF760K01GP4,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),1011.1003,2025-04-28
INF760K01GQ2,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),1241.6217,2025-04-28
INF760K01DC9,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - GROWTH OPTION,3758.8241,2025-04-28
INF760K01CA5,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),1010.6901,2025-04-28
INF760K01DE5,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),1241.5332,2025-04-28
INF760K01IL9,CANARA ROBECO ULTRA SHORT TERM FUND- REGULAR PLAN - IDCW (Payout),1544.1674,2025-04-28
INF740K01ON5,DSP Ultra Short Fund - Direct Plan - Growth,3659.1627,2025-04-28
INF740K01OQ8,DSP Ultra Short Fund - Direct Plan - IDCW,1130.3339,2025-04-28
INF740K01OO3,DSP Ultra Short Fund - Direct Plan - IDCW - Monthly,1087.4447,2025-04-28
INF740KA1NU8,DSP Ultra Short Fund - Direct Plan - IDCW - Weekly,1005.585,2025-04-28
INF740K01QQ3,DSP Ultra Short Fund - Regular Plan - Growth,3369.7838,2025-04-28
INF740K01QS9,DSP Ultra Short Fund - Regular Plan - IDCW - Monthly,1079.4162,2025-04-28
INF740K01MK5,DSP Ultra Short Fund - Regular Plan - IDCW - Payout,1118.7985,2025-04-28
INF090I01XL4,Franklin India Ultra Short Duration Fund - Direct - Growth,10.5355,2025-04-28
INF090I01XM2,Franklin India Ultra Short Duration Fund - Direct - IDCW,10.5355,2025-04-28
INF090I01XJ8,Franklin India Ultra Short Duration Fund - Growth,10.5026,2025-04-28
INF090I01XK6,Franklin India Ultra Short Duration Fund - IDCW,10.5026,2025-04-28
INF179KB15Q6,HDFC Ultra Short Term Fund - Direct Plan-Growth Option,15.2953,2025-04-28
INF179KB10R5,HDFC Ultra Short Term Fund - Direct Plan-Monthly IDCW Option,10.1099,2025-04-28
INF179KB18Q0,HDFC Ultra Short Term Fund - Direct Plan-Weekly IDCW Option,10.0629,2025-04-28
INF179KB11R3,HDFC Ultra Short Term Fund - Growth Option,14.9802,2025-04-28
INF179KB16R2,HDFC Ultra Short Term Fund - Monthly IDCW Option,10.208,2025-04-28
INF179KB14R7,HDFC Ultra Short Term Fund - Weekly IDCW Option,10.0623,2025-04-28
INF336L01OR1,HSBC Ultra Short Duration Fund - Direct Growth,1356.7306,2025-04-28
INF336L01OV3,HSBC Ultra Short Duration Fund - Direct Monthly IDCW,1011.8699,2025-04-28
INF336L01OW1,HSBC Ultra Short Duration Fund - Regular Growth,1338.3604,2025-04-28
INF336L01PA4,HSBC Ultra Short Duration Fund - Regular Monthly IDCW,1027.4562,2025-04-28
INF109K01T04,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth,29.5806,2025-04-28
INF109K01T38,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Monthly IDCW,10.8671,2025-04-28
INF109K01T53,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Quarterly IDCW,11.2093,2025-04-28
INF109KC1NA3,ICICI Prudential Ultra Short Term Fund - Direct Plan - Weekly IDCW,10.0971,2025-04-28
INF109K01TP7,ICICI Prudential Ultra Short Term Fund - Growth,27.3736,2025-04-28
INF109K01TR3,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,10.7331,2025-04-28
INF109K01TT9,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW,11.0006,2025-04-28
INF109KC1NF2,ICICI Prudential Ultra Short Term Fund - Weekly IDCW,10.0804,2025-04-28
INF205K01TD9,Invesco India Ultra Short Duration Fund - Annual IDCW (Payout / Reinvestment),1096.4262,2025-04-28
INF205K01TF4,Invesco India Ultra Short Duration Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),2024.9446,2025-04-28
INF205K01TH0,Invesco India Ultra Short Duration Fund - Direct Plan - Growth,2843.8107,2025-04-28
INF205K01TI8,Invesco India Ultra Short Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1926.9627,2025-04-28
INF205K01TK4,Invesco India Ultra Short Duration Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),1038.2745,2025-04-28
INF205K01TM0,Invesco India Ultra Short Duration Fund - Growth,2667.2109,2025-04-28
INF205K01TN8,Invesco India Ultra Short Duration Fund - Monthly IDCW (Payout / Reinvestment),1019.7949,2025-04-28
INF205K01TP3,Invesco India Ultra Short Duration Fund - Quarterly IDCW (Payout / Reinvestment),1075.0913,2025-04-28
INF00XX01AM5,ITI Ultra Short Duration Fund - Direct Plan - Annually IDCW Option,1266.9373,2025-04-28
INF00XX01AE2,ITI Ultra Short Duration Fund - Direct Plan - Growth Option,1265.3239,2025-04-28
INF00XX01AL7,ITI Ultra Short Duration Fund - Direct Plan - Monthly IDCW Option,1003.463,2025-04-28
INF00XX01AD4,ITI Ultra Short Duration Fund - Regular Plan - Annually IDCW Option,1223.6735,2025-04-28
INF00XX01AB8,ITI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW Option,1002.9309,2025-04-28
INF00XX01952,ITI Ultra Short Duration Fund - Regular Plan - Growth Option,1223.623,2025-04-28
INF00XX01AC6,ITI Ultra Short Duration Fund - Regular Plan - Monthly IDCW Option,1002.9429,2025-04-28
INF174K01FD6,Kotak Savings Fund -Growth,42.4011,2025-04-28
INF174K01FH7,Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,10.7407,2025-04-28
